Sort [1],State,FIPS,County [2],Population(2010),Land Areakm²,Land Areami²,Water Areakm²,Water Areami²,Total Areakm²,Total Areami²,Latitude,Longitude
2845,VA,c51049,Cumberland,"10,052",770.42,297.461,5.932,2.29,776.351,299.751,37.520189,-78.252836
2846,VA,c51051,Dickenson,"15,903",856.075,330.532,8.107,3.13,864.182,333.662,37.137081,-82.34920799999999
2847,VA,c51053,Dinwiddie,"28,001","1,304.62",503.716,9.002,3.476,"1,313.62",507.192,37.073498,-77.635492
2848,VA,c51057,Essex,"11,151",665.944,257.123,74.794,28.878,740.738,286.001,37.939479999999996,-76.94187099999999
2849,VA,c51059,Fairfax,"1,081,726","1,012.60",390.969,39.567,15.277,"1,052.17",406.246,38.833743,-77.276117
2850,VA,c51061,Fauquier,"65,203","1,676.89",647.449,9.78,3.776,"1,686.67",651.225,38.744103,-77.821585
2851,VA,c51063,Floyd,"15,279",985.284,380.42,2.258,0.872,987.541,381.292,36.931438,-80.350309
2852,VA,c51065,Fluvanna,"25,691",740.75,286.005,10.731,4.143,751.481,290.148,37.830606,-78.28444499999999
2853,VA,c51067,Franklin,"56,159","1,788.20",690.426,54.707,21.122,"1,842.90",711.548,36.99235,-79.88395899999999
2854,VA,c51069,Frederick,"78,305","1,070.95",413.496,5.208,2.011,"1,076.16",415.507,39.203637,-78.26391600000001
2855,VA,c51071,Giles,"17,286",921.469,355.781,12.017,4.64,933.486,360.421,37.31193,-80.717178
2856,VA,c51073,Gloucester,"36,858",564.117,217.807,181.749,70.174,745.866,287.981,37.403541,-76.523505
2857,VA,c51075,Goochland,"21,717",728.862,281.415,21.988,8.49,750.85,289.905,37.724166,-77.914273
2858,VA,c51077,Grayson,"15,533","1,145.23",442.175,9.791,3.78,"1,155.02",445.955,36.656303,-81.225337
2859,VA,c51079,Greene,"18,403",404.676,156.246,1.707,0.659,406.383,156.905,38.297981,-78.470163
2860,VA,c51081,Greensville,"12,243",764.633,295.226,4.094,1.581,768.726,296.807,36.680225,-77.560261
2861,VA,c51083,Halifax,"36,241","2,118.19",817.839,30.548,11.795,"2,148.74",829.634,36.766461,-78.939614
2862,VA,c51085,Hanover,"99,863","1,213.50",468.536,13.649,5.27,"1,227.15",473.806,37.760166,-77.490992
2863,VA,c51087,Henrico,"306,935",605.272,233.697,29.035,11.21,634.307,244.907,37.437521000000004,-77.300333
2864,VA,c51089,Henry,"54,151",990.241,382.334,5.299,2.046,995.54,384.38,36.620593,-79.980584
2865,VA,c51091,Highland,"2,321","1,075.25",415.156,1.806,0.697,"1,077.06",415.853,38.356671999999996,-79.56795799999999
2866,VA,c51093,Isle of Wight,"35,270",817.432,315.612,122.289,47.216,939.721,362.828,36.901418,-76.70756899999999
2867,VA,c51095,James City,"67,009",368.909,142.437,95.321,36.804,464.23,179.241,37.324427,-76.778319
2868,VA,c51097,King and Queen,"6,945",816.204,315.138,28.873,11.148,845.077,326.286,37.720995,-76.89109
2869,VA,c51099,King George,"23,584",465.256,179.636,21.035,8.122,486.29,187.758,38.277179,-77.162702
2870,VA,c51101,King William,"15,935",709.505,273.941,30.286,11.693,739.79,285.634,37.708259999999996,-77.091054
2871,VA,c51103,Lancaster,"11,391",345.116,133.25,254.202,98.148,599.317,231.398,37.703831,-76.413199
2872,VA,c51105,Lee,"25,587","1,127.99",435.518,4.898,1.891,"1,132.89",437.409,36.702162,-83.13033399999999
2873,VA,c51107,Loudoun,"312,311","1,335.30",515.561,14.445,5.577,"1,349.74",521.138,39.08113,-77.638857
2874,VA,c51109,Louisa,"33,153","1,285.41",496.3,37.739,14.571,"1,323.15",510.871,37.971681,-77.95917800000001
2875,VA,c51111,Lunenburg,"12,914","1,118.05",431.683,1.795,0.693,"1,119.85",432.376,36.945757,-78.242313
2876,VA,c51113,Madison,"13,308",830.566,320.683,3.086,1.191,833.651,321.874,38.412059,-78.276961
2877,VA,c51115,Mathews,"8,978",222.555,85.929,430.024,166.033,652.579,251.962,37.425348,-76.26880799999999
2878,VA,c51117,Mecklenburg,"32,727","1,620.00",625.485,139.194,53.743,"1,759.19",679.228,36.687256,-78.368959
2879,VA,c51119,Middlesex,"10,959",337.492,130.306,208.378,80.455,545.871,210.761,37.606828,-76.527958
2880,VA,c51121,Montgomery,"94,392","1,002.36",387.014,5.83,2.251,"1,008.19",389.265,37.174884999999996,-80.387314
2881,VA,c51125,Nelson,"15,020","1,219.51",470.856,8.934,3.45,"1,228.45",474.306,37.790015999999994,-78.87939399999999
2882,VA,c51127,New Kent,"18,429",543.197,209.729,35.592,13.742,578.789,223.471,37.498974,-76.993339
2883,VA,c51131,Northampton,"12,389",548.073,211.612,"1,511.61",583.637,"2,059.69",795.249,37.302628999999996,-75.923868
2884,VA,c51133,Northumberland,"12,330",495.452,191.295,244.302,94.326,739.754,285.621,37.856974,-76.379687
2885,VA,c51135,Nottoway,"15,853",814.272,314.392,4.292,1.657,818.563,316.049,37.143696000000006,-78.052162
2886,VA,c51137,Orange,"33,481",882.624,340.783,6.427,2.481,889.051,343.264,38.250439,-78.00998
2887,VA,c51139,Page,"24,042",805.113,310.856,8.338,3.219,813.451,314.075,38.623751,-78.490471
2888,VA,c51141,Patrick,"18,490","1,251.21",483.096,7.165,2.767,"1,258.38",485.863,36.667327,-80.286141
2889,VA,c51143,Pittsylvania,"63,506","2,509.55",968.941,23.917,9.234,"2,533.46",978.175,36.821721000000004,-79.39850200000001
2890,VA,c51145,Powhatan,"28,046",673.969,260.221,5.505,2.126,679.475,262.347,37.549403999999996,-77.91285500000001
2891,VA,c51147,Prince Edward,"23,368",906.392,349.96,10.04,3.877,916.433,353.837,37.224880999999996,-78.432957
2892,VA,c51149,Prince George,"35,725",686.749,265.155,43.215,16.685,729.964,281.84,37.187326,-77.220993
2893,VA,c51153,Prince William,"402,002",871.276,336.402,31.269,12.073,902.546,348.475,38.702332,-77.478887
2894,VA,c51155,Pulaski,"34,872",828.428,319.858,25.216,9.736,853.644,329.594,37.063385,-80.713444
2895,VA,c51157,Rappahannock,"7,373",689.525,266.227,2.069,0.799,691.594,267.026,38.684521999999994,-78.168824
2896,VA,c51159,Richmond,"9,254",495.963,191.492,64.4,24.865,560.363,216.357,37.942894,-76.730561
2897,VA,c51161,Roanoke,"92,376",648.838,250.518,1.887,0.729,650.725,251.247,37.331077,-80.19011
2898,VA,c51163,Rockbridge,"22,307","1,547.67",597.558,8.841,3.414,"1,556.51",600.972,37.814516999999995,-79.447754
2899,VA,c51165,Rockingham,"76,314","2,199.12",849.086,11.061,4.271,"2,210.18",853.357,38.511257,-78.876307
2900,VA,c51167,Russell,"28,897","1,227.19",473.822,7.594,2.932,"1,234.79",476.754,36.93342,-82.095934
2901,VA,c51169,Scott,"23,177","1,387.02",535.53,8.052,3.109,"1,395.07",538.639,36.712778,-82.61362700000001
2902,VA,c51171,Shenandoah,"41,993","1,317.72",508.776,8.802,3.398,"1,326.53",512.174,38.856204,-78.573987
2903,VA,c51173,Smyth,"32,208","1,167.90",450.928,3.526,1.361,"1,171.42",452.289,36.842318,-81.53978599999999
2904,VA,c51175,Southampton,"18,570","1,551.78",599.145,8.248,3.185,"1,560.03",602.33,36.720172999999996,-77.10385600000001
2905,VA,c51177,Spotsylvania,"122,397","1,039.87",401.496,33.048,12.76,"1,072.92",414.256,38.182311,-77.65628000000001
2906,VA,c51179,Stafford,"128,961",696.592,268.956,28.419,10.973,725.011,279.929,38.418933,-77.45904300000001
2907,VA,c51181,Surry,"7,058",722.476,278.949,81.217,31.358,803.693,310.307,37.119761,-76.880172
2908,VA,c51183,Sussex,"12,087","1,269.66",490.22,6.755,2.608,"1,276.42",492.828,36.926645,-77.259732
2909,VA,c51185,Tazewell,"45,078","1,343.81",518.846,2.915,1.125,"1,346.72",519.971,37.125395000000005,-81.562924
2910,VA,c51187,Warren,"37,575",552.872,213.465,8.484,3.276,561.356,216.741,38.908187,-78.207131
2911,VA,c51191,Washington,"54,876","1,452.92",560.975,12.999,5.019,"1,465.92",565.994,36.747813,-81.950291
2912,VA,c51193,Westmoreland,"17,454",594.077,229.375,61.103,23.592,655.18,252.967,38.109190999999996,-76.80417
2913,VA,c51195,Wise,"41,452","1,044.25",403.189,5.285,2.04,"1,049.54",405.229,36.974561,-82.62156
2914,VA,c51197,Wythe,"29,235","1,196.12",461.824,7.312,2.823,"1,203.43",464.647,36.901471,-81.084209
2915,VA,c51199,York,"65,464",271.379,104.78,285.36,110.178,556.74,214.958,37.220914,-76.395533
2916,VA,c51510,Alexandria [9],"139,966",38.92,15.027,1.14,0.44,40.06,15.467,38.818343,-77.082026
2917,VA,c51515,Bedford [9],"6,222",17.814,6.878,0.061,0.024,17.875,6.902,37.338156,-79.520705
2918,VA,c51520,Bristol [9],"17,835",33.704,13.013,0.363,0.14,34.067,13.153,36.616954,-82.15756400000001
2919,VA,c51530,Buena Vista [9],"6,650",17.362,6.704,0.224,0.086,17.586,6.79,37.731663,-79.356375
2920,VA,c51540,Charlottesville [9],"43,475",26.517,10.238,0.053,0.02,26.57,10.258,38.037658,-78.485381
2921,VA,c51550,Chesapeake [9],"222,209",882.669,340.8,26.053,10.059,908.722,350.859,36.679376,-76.301788
2922,VA,c51570,Colonial Heights [9],"17,411",19.476,7.52,0.757,0.292,20.234,7.812,37.261685,-77.396804
2923,VA,c51580,Covington [9],"5,961",14.163,5.468,0.522,0.202,14.685,5.67,37.778143,-79.986039
2924,VA,c51590,Danville [9],"43,055",111.199,42.934,2.627,1.014,113.826,43.948,36.583334,-79.40807099999999
2925,VA,c51595,Emporia [9],"5,927",17.855,6.894,0.192,0.074,18.047,6.968,36.696182,-77.535975
2926,VA,c51600,Fairfax [9],"22,565",16.159,6.239,0.095,0.037,16.255,6.276,38.853183,-77.299025
2927,VA,c51610,Falls Church [9],"12,332",5.177,1.999,-,-,5.177,1.999,38.883787,-77.174639
2928,VA,c51620,Franklin [9],"8,582",21.253,8.206,0.37,0.143,21.623,8.349,36.684014000000005,-76.941396
2929,VA,c51630,Fredericksburg [9],"24,286",27.04,10.44,0.182,0.07,27.222,10.51,38.299271999999995,-77.48665799999999
2930,VA,c51640,Galax [9],"7,042",21.34,8.24,0.104,0.04,21.444,8.28,36.66564,-80.91430799999999
2931,VA,c51650,Hampton [9],"137,436",133.16,51.413,219.853,84.886,353.013,136.299,37.04803,-76.297149
2932,VA,c51660,Harrisonburg [9],"48,914",45.113,17.418,0.15,0.058,45.263,17.476,38.436013,-78.874197
2933,VA,c51670,Hopewell [9],"22,591",26.621,10.278,1.357,0.524,27.978,10.802,37.29101,-77.29894399999999
2934,VA,c51678,Lexington [9],"7,042",6.467,2.497,0.068,0.026,6.535,2.523,37.782332000000004,-79.44431999999999
2935,VA,c51680,Lynchburg [9],"75,568",127.24,49.128,1.345,0.519,128.585,49.647,37.399015999999996,-79.195458
2936,VA,c51683,Manassas [9],"37,821",25.591,9.881,0.149,0.057,25.739,9.938,38.747561,-77.484727
2937,VA,c51685,Manassas Park [9],"14,273",6.562,2.534,0.003,0.001,6.565,2.535,38.768991,-77.44868100000001
2938,VA,c51690,Martinsville [9],"13,821",28.377,10.956,0.134,0.052,28.51,11.008,36.683527000000005,-79.863648
2939,VA,c51700,Newport News [9],"180,719",177.968,68.714,131.476,50.763,309.444,119.477,37.075978000000006,-76.52171899999999
2940,VA,c51710,Norfolk [9],"242,803",140.171,54.12,109.377,42.231,249.548,96.351,36.923015,-76.244641
2941,VA,c51720,Norton [9],"3,958",19.375,7.481,0.089,0.034,19.465,7.515,36.931549,-82.625996
2942,VA,c51730,Petersburg [9],"32,420",59.393,22.932,0.638,0.246,60.031,23.178,37.20473,-77.392368
2943,VA,c51735,Poquoson [9],"12,150",39.67,15.317,163.452,63.109,203.122,78.426,37.12836,-76.303534
2944,VA,c51740,Portsmouth [9],"95,535",87.16,33.653,33.876,13.08,121.036,46.733,36.859429999999996,-76.356269
2945,VA,c51750,Radford [9],"16,408",25.567,9.872,0.868,0.335,26.435,10.207,37.120036,-80.557048
2946,VA,c51760,Richmond [9],"204,214",154.895,59.805,6.88,2.657,161.775,62.462,37.531399,-77.47600899999999
2947,VA,c51770,Roanoke [9],"97,032",110.234,42.562,0.884,0.341,111.118,42.903,37.27783,-79.958472
2948,VA,c51775,Salem [9],"24,802",37.391,14.437,0.263,0.102,37.654,14.539,37.285333,-80.05524100000001
2949,VA,c51790,Staunton [9],"23,746",51.736,19.975,0.155,0.06,51.891,20.035,38.158056,-79.061501
2950,VA,c51800,Suffolk [9],"84,585","1,036.43",400.168,74.909,28.923,"1,111.34",429.091,36.697157000000004,-76.634781
2951,VA,c51810,Virginia Beach [9],"437,994",644.949,249.016,643.15,248.322,"1,288.10",497.338,36.779322,-76.02402
2952,VA,c51820,Waynesboro [9],"21,006",38.951,15.039,0.419,0.162,39.37,15.201,38.067157,-78.90142
2953,VA,c51830,Williamsburg [9],"14,068",23.367,9.022,0.418,0.161,23.785,9.183,37.269293,-76.706717
2954,VA,c51840,Winchester [9],"26,203",23.913,9.233,0.054,0.021,23.967,9.254,39.173869,-78.17635600000001
2955,WA,c53001,Adams,"18,728","4,985.67","1,924.98",12.623,4.874,"4,998.29","1,929.85",47.00484,-118.533308
2956,WA,c53003,Asotin,"21,623","1,647.78",636.213,11.475,4.431,"1,659.26",640.644,46.181861,-117.22778100000001
2957,WA,c53005,Benton,"175,177","4,403.96","1,700.38",154.413,59.619,"4,558.37","1,760.00",46.228072,-119.51686399999998
2958,WA,c53007,Chelan,"72,453","7,564.13","2,920.53",189.993,73.357,"7,754.12","2,993.88",47.859891999999995,-120.61854299999999
2959,WA,c53009,Clallam,"71,404","4,502.25","1,738.33","2,414.67",932.309,"6,916.92","2,670.64",48.113009000000005,-123.93061100000001
2960,WA,c53011,Clark,"425,363","1,629.11",629.004,70.523,27.229,"1,699.64",656.233,45.771674,-122.48590300000001
2961,WA,c53013,Columbia,"4,078","2,249.74",868.629,12.567,4.852,"2,262.31",873.481,46.292851,-117.911635
2962,WA,c53015,Cowlitz,"102,410","2,952.91","1,140.13",67.563,26.086,"3,020.47","1,166.21",46.185922999999995,-122.65868200000001
2963,WA,c53017,Douglas,"38,431","4,711.87","1,819.26",76.123,29.391,"4,788.00","1,848.66",47.735865999999994,-119.69588
2964,WA,c53019,Ferry,"7,551","5,706.16","2,203.16",140.281,54.163,"5,846.44","2,257.32",48.437246,-118.517074
2965,WA,c53021,Franklin,"78,163","3,217.21","1,242.17",60.193,23.241,"3,277.40","1,265.41",46.53458,-118.906944
2966,WA,c53023,Garfield,"2,266","1,840.67",710.686,19.49,7.525,"1,860.16",718.211,46.429474,-117.53671499999999
2967,WA,c53025,Grant,"89,120","6,939.91","2,679.51",289.575,111.806,"7,229.48","2,791.32",47.213633,-119.46778799999998
2968,WA,c53027,Grays Harbor,"72,797","4,926.23","1,902.03",834.958,322.379,"5,761.18","2,224.41",47.142786,-123.82704299999999
2969,WA,c53029,Island,"78,506",539.88,208.449,800.115,308.926,"1,340.00",517.375,48.158436,-122.670503
2970,WA,c53031,Jefferson,"29,872","4,671.56","1,803.70",982.751,379.442,"5,654.31","2,183.14",47.802640999999994,-123.52181000000002
2971,WA,c53033,King,"1,931,249","5,479.29","2,115.57",495.471,191.303,"5,974.76","2,306.87",47.493553999999996,-121.832375
2972,WA,c53035,Kitsap,"251,133","1,022.89",394.941,442.83,170.978,"1,465.72",565.919,47.639687,-122.64963600000002
2973,WA,c53037,Kittitas,"40,915","5,949.90","2,297.27",92.37,35.664,"6,042.27","2,332.94",47.124444,-120.67671399999999
2974,WA,c53039,Klickitat,"20,318","4,846.68","1,871.31",85.063,32.843,"4,931.74","1,904.16",45.869509,-120.78011699999999
2975,WA,c53041,Lewis,"75,455","6,223.23","2,402.80",86.637,33.451,"6,309.87","2,436.25",46.580071000000004,-122.377444
2976,WA,c53043,Lincoln,"10,570","5,984.15","2,310.49",74.744,28.859,"6,058.90","2,339.35",47.582718,-118.41766799999999
2977,WA,c53045,Mason,"60,699","2,484.88",959.417,237.246,91.601,"2,722.13","1,051.02",47.354126,-123.17385
2978,WA,c53047,Okanogan,"41,120","13,644.00","5,267.98",121.25,46.815,"13,765.25","5,314.79",48.550971000000004,-119.69103500000001
2979,WA,c53049,Pacific,"20,920","2,415.57",932.658,752.977,290.726,"3,168.55","1,223.38",46.556587,-123.78241899999999
2980,WA,c53051,Pend Oreille,"13,001","3,625.96","1,399.99",65.405,25.253,"3,691.36","1,425.24",48.543877,-117.232183
2981,WA,c53053,Pierce,"795,225","4,324.01","1,669.51",354.658,136.934,"4,678.66","1,806.44",47.040715999999996,-122.144709
2982,WA,c53055,San Juan,"15,769",450.437,173.915,"1,158.11",447.149,"1,608.55",621.064,48.508862,-123.10061599999999
2983,WA,c53057,Skagit,"116,901","4,483.80","1,731.20",489.33,188.931,"4,973.13","1,920.13",48.493066,-121.816278
2984,WA,c53059,Skamania,"11,066","4,288.18","1,655.68",72.853,28.129,"4,361.04","1,683.81",46.024782,-121.953227
2985,WA,c53061,Snohomish,"713,335","5,406.01","2,087.27",282.371,109.024,"5,688.39","2,196.30",48.054913,-121.76641200000002
2986,WA,c53063,Spokane,"471,221","4,568.20","1,763.79",43.803,16.912,"4,612.00","1,780.70",47.620379,-117.40439199999999
2987,WA,c53065,Stevens,"43,531","6,417.38","2,477.77",163.131,62.985,"6,580.51","2,540.75",48.390648,-117.854897
2988,WA,c53067,Thurston,"252,264","1,869.87",721.961,133.492,51.541,"2,003.36",773.502,46.932598,-122.82944099999999
2989,WA,c53069,Wahkiakum,"3,978",682.139,263.375,61.658,23.806,743.797,287.181,46.294638,-123.424458
2990,WA,c53071,Walla Walla,"58,781","3,289.62","1,270.13",74.828,28.891,"3,364.45","1,299.02",46.254606,-118.480374
2991,WA,c53073,Whatcom,"201,140","5,456.73","2,106.86","1,027.22",396.614,"6,483.96","2,503.47",48.842653000000006,-121.83643300000001
2992,WA,c53075,Whitman,"44,776","5,592.02","2,159.09",47.94,18.51,"5,639.96","2,177.60",46.903321999999996,-117.522962
2993,WA,c53077,Yakima,"243,231","11,125.02","4,295.40",41.131,15.881,"11,166.16","4,311.28",46.456558,-120.740145
2994,WV,c54001,Barbour,"16,589",883.339,341.059,4.639,1.791,887.978,342.85,39.139753999999996,-79.996914
2995,WV,c54003,Berkeley,"104,169",831.754,321.142,1.074,0.415,832.829,321.557,39.457854,-78.032338
2996,WV,c54005,Boone,"24,629","1,298.99",501.543,4.282,1.653,"1,303.27",503.196,38.022838,-81.713314
2997,WV,c54007,Braxton,"14,523","1,323.00",510.812,14.144,5.461,"1,337.14",516.273,38.699302,-80.731649
2998,WV,c54009,Brooke,"24,069",231.039,89.205,8.721,3.367,239.759,92.572,40.272645000000004,-80.578691
2999,WV,c54011,Cabell,"96,319",727.832,281.018,18.128,6.999,745.96,288.017,38.419579999999996,-82.243392
3000,WV,c54013,Calhoun,"7,627",723.252,279.249,3.705,1.43,726.957,280.679,38.844159000000005,-81.115478
3001,WV,c54015,Clay,"9,386",885.522,341.902,4.957,1.914,890.48,343.816,38.459826,-81.081866
3002,WV,c54017,Doddridge,"8,202",828.071,319.72,1.958,0.756,830.029,320.476,39.263482,-80.70114699999999
3003,WV,c54019,Fayette,"46,039","1,713.41",661.55,17.607,6.798,"1,731.01",668.348,38.030933000000005,-81.086051
3004,WV,c54021,Gilmer,"8,693",876.718,338.503,4.083,1.576,880.8,340.079,38.915865000000004,-80.849409
3005,WV,c54023,Grant,"11,937","1,236.39",477.373,7.545,2.913,"1,243.94",480.286,39.105988,-79.195064
3006,WV,c54025,Greenbrier,"35,480","2,640.67","1,019.57",12.797,4.941,"2,653.47","1,024.51",37.924418,-80.45059
3007,WV,c54027,Hampshire,"23,964","1,658.24",640.249,11.344,4.38,"1,669.58",644.629,39.31214,-78.61198900000001
3008,WV,c54029,Hancock,"30,676",213.957,82.609,13.879,5.359,227.837,87.968,40.516931,-80.57005699999999
3009,WV,c54031,Hardy,"14,025","1,508.18",582.312,5.625,2.172,"1,513.81",584.484,39.010818,-78.843641
3010,WV,c54033,Harrison,"69,099","1,077.46",416.008,1.32,0.51,"1,078.78",416.518,39.279199,-80.386487
3011,WV,c54035,Jackson,"29,211","1,202.66",464.348,18.859,7.281,"1,221.51",471.629,38.834234,-81.677717
3012,WV,c54037,Jefferson,"53,498",542.951,209.635,5.275,2.037,548.226,211.672,39.307399,-77.86322
3013,WV,c54039,Kanawha,"193,063","2,335.10",901.587,24.173,9.333,"2,359.27",910.92,38.328061,-81.523522
3014,WV,c54041,Lewis,"16,372",996.875,384.895,12.306,4.751,"1,009.18",389.646,38.988844,-80.495518
3015,WV,c54043,Lincoln,"21,720","1,131.93",437.039,4.024,1.554,"1,135.95",438.593,38.171651000000004,-82.077547
3016,WV,c54045,Logan,"36,743","1,175.17",453.737,4.866,1.879,"1,180.04",455.616,37.830591,-81.940853
3017,WV,c54047,McDowell,"22,113","1,381.64",533.456,3.737,1.443,"1,385.38",534.899,37.382663,-81.65820500000001
3018,WV,c54049,Marion,"56,418",799.621,308.735,7.208,2.783,806.829,311.518,39.505839,-80.243402
3019,WV,c54051,Marshall,"33,107",791.063,305.431,17.412,6.723,808.475,312.154,39.854717,-80.671378
3020,WV,c54053,Mason,"27,324","1,115.63",430.748,36.175,13.967,"1,151.81",444.715,38.759288,-82.024172
3021,WV,c54055,Mercer,"62,264","1,085.19",418.993,4.482,1.731,"1,089.67",420.724,37.403448,-81.10645600000001
3022,WV,c54057,Mineral,"28,212",849.075,327.83,3.595,1.388,852.67,329.218,39.405626,-78.956581
3023,WV,c54059,Mingo,"26,839","1,095.85",423.109,2.224,0.859,"1,098.07",423.968,37.721151,-82.15899300000001
3024,WV,c54061,Monongalia,"96,189",932.557,360.062,15.068,5.818,947.625,365.88,39.633645,-80.059074
3025,WV,c54063,Monroe,"13,502","1,224.42",472.752,2.299,0.888,"1,226.72",473.64,37.550353,-80.547891
3026,WV,c54065,Morgan,"17,541",593.295,229.073,1.402,0.541,594.697,229.614,39.554835,-78.25731400000001
3027,WV,c54067,Nicholas,"26,233","1,675.27",646.824,19.639,7.583,"1,694.91",654.407,38.291416,-80.797516
3028,WV,c54069,Ohio,"44,443",274.073,105.82,8.298,3.204,282.371,109.024,40.098932,-80.620728
3029,WV,c54071,Pendleton,"7,695","1,802.76",696.049,5.437,2.099,"1,808.20",698.148,38.686836,-79.33370699999999
3030,WV,c54073,Pleasants,"7,605",336.966,130.103,11.509,4.444,348.476,134.547,39.368133,-81.161172
3031,WV,c54075,Pocahontas,"8,719","2,435.32",940.284,3.978,1.536,"2,439.30",941.82,38.332513,-80.01209200000001
3032,WV,c54077,Preston,"33,520","1,680.40",648.805,6.692,2.584,"1,687.09",651.389,39.46903,-79.668865
3033,WV,c54079,Putnam,"55,486",895.279,345.669,12.25,4.73,907.529,350.399,38.510513,-81.906109
3034,WV,c54081,Raleigh,"78,859","1,567.85",605.351,10.35,3.996,"1,578.20",609.347,37.76247,-81.26467099999999
3035,WV,c54083,Randolph,"29,405","2,692.76","1,039.68",0.688,0.265,"2,693.45","1,039.95",38.781087,-79.867783
3036,WV,c54085,Ritchie,"10,449","1,170.65",451.991,4.423,1.708,"1,175.07",453.699,39.177112,-81.066317
3037,WV,c54087,Roane,"14,926","1,252.42",483.563,0.405,0.156,"1,252.83",483.719,38.743033000000004,-81.354502
